lc_group,bin,x_mean,y_mean,y_sd,y_se,n,variable,bs_id
Wetland,12,2.5069188811828,4.18832012364516,5.09450938290974,0.264138006921415,372,wet_sev_z,b13
Wetland,13,2.70367337040816,4.53237647631292,5.00569548267939,0.29193808905522,294,wet_sev_z,b13
Wetland,14,2.91593198429319,5.56180464020942,6.60010040090567,0.477566504247567,191,wet_sev_z,b13
Wetland,15,3.11895863240741,5.70543863509259,5.76975748561106,0.555195172912734,108,wet_sev_z,b13
Non-wetland,1,0.221350518009709,1.6802223620534,2.010702169257,0.140092258322913,206,wet_sev_z,b13
Non-wetland,2,0.428530089099526,1.77090275112322,1.87246666678941,0.128905921428476,211,wet_sev_z,b13
Non-wetland,3,0.652211074049587,2.01277592408264,2.62243086016515,0.168576240401423,242,wet_sev_z,b13
Non-wetland,4,0.85042772098081,1.61826796614073,2.0631097395916,0.0952655563196406,469,wet_sev_z,b13
Non-wetland,5,1.05725171265905,1.56484539052365,2.17245772598039,0.0877447411192337,613,wet_sev_z,b13
Non-wetland,6,1.26694629252616,1.66730959510015,2.12939388705164,0.082327123996953,669,wet_sev_z,b13
Non-wetland,7,1.47025755909569,1.75789219314932,2.58536618094371,0.0838362424706382,951,wet_sev_z,b13
Non-wetland,8,1.67504502372881,1.6830223709661,2.44971076343141,0.0823461264870769,885,wet_sev_z,b13
Non-wetland,9,1.87726202160393,1.79206402573486,2.51057556405445,0.101567015784153,611,wet_sev_z,b13
Non-wetland,10,2.09136888912711,1.95365196287749,2.85809630121108,0.111845951177447,653,wet_sev_z,b13
Non-wetland,11,2.28900378668224,1.79287919635514,2.17158110792116,0.10496733479748,428,wet_sev_z,b13
Non-wetland,12,2.50202501731449,1.87051677749823,2.48152282155336,0.147511220318161,283,wet_sev_z,b13
Non-wetland,13,2.7101655443038,2.00969971433755,2.31118201148019,0.150127404265006,237,wet_sev_z,b13
Non-wetland,14,2.90211309285714,2.56527796198701,3.00814047998296,0.24240286777846,154,wet_sev_z,b13
Non-wetland,15,3.12729961904762,1.73585258083333,1.92819756313897,0.210383602093184,84,wet_sev_z,b13
Wetland,1,824.675829574303,4.28111217586532,4.42628261118068,0.123142476299088,1292,ppt,b14
Wetland,2,888.440975127641,4.53521267408714,4.97623805938527,0.104399155347065,2272,ppt,b14
Wetland,3,970.473847604423,4.43855662319902,4.76002675813323,0.166838851533487,814,ppt,b14
Wetland,4,1045.57809946032,3.07122805316191,3.43223420096213,0.193384489211192,315,ppt,b14
Wetland,5,1146.23256657382,1.97779995692479,3.07358233702615,0.162217471405486,359,ppt,b14
Wetland,6,1224.1709522869,1.6162710573316,2.35652295741778,0.0759773495136791,962,ppt,b14
Wetland,7,1294.97967651888,2.20889433963218,2.85486781492488,0.115685081847484,609,ppt,b14
Wetland,8,1360.3111297619,2.45521762704762,2.65774232880766,0.205049272335536,168,ppt,b14
Wetland,9,1450.32569354839,2.08492995387097,2.22389343437346,0.399423051956007,31,ppt,b14
Wetland,10,1541.8350125,1.03494318,1.04842360535867,0.262105901339668,16,ppt,b14
Wetland,11,1622.56958333333,1.41989538916667,1.66456269454561,0.480517859889459,12,ppt,b14
Wetland,12,1695.67471578947,1.24274321947368,1.11962811955632,0.25686030671013,19,ppt,b14
Wetland,13,1786.1624,2.19570706333333,2.2779758378966,0.929979741539272,6,ppt,b14
Wetland,14,1869.25108571429,0.954545447142857,0.889960752945309,0.336373546985869,7,ppt,b14
Wetland,15,1942.12768,1.5901515095,1.62598594943361,0.514181904364157,10,ppt,b14
Non-wetland,1,822.319461330685,2.59449911648362,2.93281735181874,0.092420918819717,1007,ppt,b14
Non-wetland,2,893.050538324468,2.01104929072553,2.56789567683646,0.0592240975211024,1880,ppt,b14
Non-wetland,3,967.341215550162,1.52101514387783,1.98146168554689,0.0563607084676262,1236,ppt,b14
Non-wetland,4,1047.83474084091,1.51235825989773,2.03390380128407,0.0969625592324382,440,ppt,b14
Non-wetland,5,1142.67618925831,1.2602032864757,1.77120735763025,0.0895738062239252,391,ppt,b14
Non-wetland,6,1223.13118866091,1.13372176692333,1.32965186773195,0.0436950715272336,926,ppt,b14
Non-wetland,7,1292.45867154213,1.59408223885374,1.99401126048024,0.0795064356007914,629,ppt,b14
Non-wetland,8,1361.22868960396,1.85888080729703,1.62321362442628,0.114208912071909,202,ppt,b14
Non-wetland,9,1441.22846,1.5030303032,1.21013489036412,0.242026978072823,25,ppt,b14
Non-wetland,10,1543.42808125,0.5350273545,0.499772590939084,0.124943147734771,16,ppt,b14
Non-wetland,11,1630.18126363636,1.04338841272727,0.969365991591013,0.292274843512563,11,ppt,b14
Non-wetland,12,1699.572515,0.6566919188,0.588606236147339,0.131616355600574,20,ppt,b14
Non-wetland,13,1772.91963125,0.648200761,0.483805450049008,0.120951362512252,16,ppt,b14
Non-wetland,14,1864.46627222222,1.23097643555556,1.01961988413226,0.240326711434187,18,ppt,b14
Non-wetland,15,1943.77593684211,0.897926640526316,1.08862805179228,0.249748403414005,19,ppt,b14
Wetland,1,0.258055351666667,2.71542753322917,3.49990799893683,0.357207864336691,96,wet_sev_z,b14
Wetland,2,0.466678329781022,3.04186051044526,3.84318275117561,0.328345261347185,137,wet_sev_z,b14
Wetland,3,0.69332089483965,2.59906113082799,3.01220837920452,0.162643964662859,343,wet_sev_z,b14
Wetland,4,0.887750334337979,2.1032573538676,2.69103703603037,0.112321715714539,574,wet_sev_z,b14
Wetland,5,1.08828180343915,2.63387532185185,3.2777849632977,0.119211886556347,756,wet_sev_z,b14
Wetland,6,1.29891005820543,2.90115342506494,3.38994874721387,0.116480017433544,847,wet_sev_z,b14
Wetland,7,1.49732055510638,3.21278476459362,4.41333841334208,0.143947227145409,940,wet_sev_z,b14
Wetland,8,1.71028802346667,3.39518845606533,3.99338874827106,0.145817939887692,750,wet_sev_z,b14
Wetland,9,1.90899863181049,4.05032863645347,4.47318035946166,0.184002053105377,591,wet_sev_z,b14
Wetland,10,2.1142170821366,4.93239222603678,4.89234914102851,0.2047384394232,571,wet_sev_z,b14
Wetland,11,2.31722674579208,5.25506960376238,6.01072515907439,0.299044753670493,404,wet_sev_z,b14
Wetland,12,2.52429005030488,4.26269609492378,4.82941031346569,0.26665957547881,328,wet_sev_z,b14
Wetland,13,2.72694134266667,4.79936145755333,5.26836387482485,0.304169130131903,300,wet_sev_z,b14
Wetland,14,2.92291331822917,4.97605151401042,4.80534598804864,0.346795974968646,192,wet_sev_z,b14
Wetland,15,3.12532563636364,4.18598101252525,4.11364179208995,0.413436555948107,99,wet_sev_z,b14
Non-wetland,1,0.259701917747253,1.54919244109341,1.91456786438965,0.141917212118014,182,wet_sev_z,b14
Non-wetland,2,0.463816386593407,2.11508160368132,3.08790777570964,0.228890952865727,182,wet_sev_z,b14
Non-wetland,3,0.694514398220641,2.09181702381139,2.57574533512069,0.153656084430614,281,wet_sev_z,b14
Non-wetland,4,0.882922754292035,1.42918607787168,1.78282769481898,0.0838571608624219,452,wet_sev_z,b14
Non-wetland,5,1.0897465947561,1.4934138628628,1.74558301032233,0.0681535663527188,656,wet_sev_z,b14
Non-wetland,6,1.29596250267606,1.60787946512253,2.29454000063321,0.0861125517548201,710,wet_sev_z,b14
Non-wetland,7,1.50285016156218,1.71351208546146,2.36861666104586,0.0759343639801975,973,wet_sev_z,b14
Non-wetland,8,1.70246260318544,1.68436861210125,2.25091406955114,0.0759214472531873,879,wet_sev_z,b14
Non-wetland,9,1.90756129186391,1.62924949145118,2.03544652786577,0.0782864049179143,676,wet_sev_z,b14
Non-wetland,10,2.11434099451613,1.85938103831129,2.44242810292355,0.098090273086143,620,wet_sev_z,b14
Non-wetland,11,2.31193686278539,1.68783271915297,2.22276152369407,0.106207653836092,438,wet_sev_z,b14
Non-wetland,12,2.51763555956679,1.83487335376895,2.29940849145598,0.13815806636506,277,wet_sev_z,b14
Non-wetland,13,2.73202282677165,2.23305232822835,2.55252501515788,0.160159663852118,254,wet_sev_z,b14
Non-wetland,14,2.93157239428571,2.50224623842857,2.34322861870275,0.198038963689826,140,wet_sev_z,b14
Non-wetland,15,3.1431948025,2.5702698742625,2.59887446547321,0.290562998489327,80,wet_sev_z,b14
Wetland,1,829.286127439265,4.48155289551017,4.88220431952347,0.125102502995718,1523,ppt,b15
Wetland,2,896.096366578699,4.32911890932754,4.65144902465109,0.100975398569976,2122,ppt,b15
Wetland,3,982.936533198483,4.02461947082048,4.38734583899458,0.155996059429237,791,ppt,b15
Wetland,4,1069.70522981818,2.38232148062909,3.34308461365701,0.201595587380192,275,ppt,b15
Wetland,5,1173.26818934109,1.4900846896124,2.14724244984481,0.0945270780533358,516,ppt,b15
Wetland,6,1248.64425197861,1.6864271297369,2.45998926649905,0.0804502516176143,935,ppt,b15
Wetland,7,1333.41102325581,2.78500395206554,3.52607606982439,0.162129150423014,473,ppt,b15
Wetland,8,1409.05612826087,2.11349561554348,1.6309336262625,0.240468044214942,46,ppt,b15
Wetland,9,1513.82133636364,1.59641874418182,1.2197303219628,0.367762529397274,11,ppt,b15
Wetland,10,1609.62297272727,1.76618456,2.05207398692902,0.437503644027981,22,ppt,b15
Wetland,11,1690.33412,1.5217676626,1.51289440349425,0.478419217436362,10,ppt,b15
Wetland,12,1753.75158947368,1.43971289657895,1.21536153333676,0.278823058088505,19,ppt,b15
Wetland,13,1854.0958125,2.5018466200625,3.19826817757404,0.799567044393509,16,ppt,b15
Wetland,14,1958.32028666667,0.924276077333333,1.03329234380039,0.266794935953503,15,ppt,b15
Wetland,15,2046.9351,2.170202016,1.95980255225232,0.506018843115201,15,ppt,b15
Non-wetland,1,827.336654913644,2.56269659601986,2.96398160518197,0.0871006155720913,1158,ppt,b15
Non-wetland,2,902.625256152305,1.99163178525401,2.81960384278626,0.0631114016098029,1996,ppt,b15
Non-wetland,3,980.070844306358,1.49663689019846,2.04458625772766,0.063460977991507,1038,ppt,b15
Non-wetland,4,1073.44972045455,1.25432502776705,1.58071949337527,0.0842526320862211,352,ppt,b15
Non-wetland,5,1168.98886135593,1.24362651037458,1.80013932147788,0.0741105630378092,590,ppt,b15
Non-wetland,6,1250.3965782471,1.33391520003062,1.77658791544883,0.0577313501230612,947,ppt,b15
Non-wetland,7,1334.77006179039,2.02155027029258,2.32290670549328,0.108542302163755,458,ppt,b15
Non-wetland,8,1419.22864925373,1.89549331501493,1.47696602644572,0.180440118784013,67,ppt,b15
Non-wetland,9,1523.14836,1.27424245168,2.42913123710498,0.485826247420995,25,ppt,b15
Non-wetland,10,1601.04515333333,1.32676768133333,1.35038619287874,0.348668215731186,15,ppt,b15
Non-wetland,11,1682.22639333333,0.807407402,0.740441432929422,0.191181155905174,15,ppt,b15
Non-wetland,12,1779.31049375,0.745738641,0.809602267241848,0.202400566810462,16,ppt,b15
Non-wetland,13,1849.53001818182,0.572314058636364,0.417167249916997,0.125780658436282,11,ppt,b15
Non-wetland,14,1942.51727058824,1.045586148,1.02440654147938,0.248455080829009,17,ppt,b15
Non-wetland,15,2035.14025454545,0.873071627272727,1.56070292935256,0.332742982556266,22,ppt,b15
Wetland,1,0.217764324653465,2.39830940760396,3.38777808120173,0.337096518297395,101,wet_sev_z,b15
Wetland,2,0.426676642898551,3.77591126402174,5.18085246237176,0.44102344934915,138,wet_sev_z,b15
Wetland,3,0.646252338716216,2.75950108128041,3.08223984593326,0.179151552065928,296,wet_sev_z,b15
Wetland,4,0.845710716371841,2.1342795126787,2.88975876196761,0.122774085201459,554,wet_sev_z,b15
Wetland,5,1.05579630336634,2.67105553211033,3.74424044706636,0.140816654926664,707,wet_sev_z,b15
Wetland,6,1.25541886353436,2.94622738752034,3.66738177240309,0.137344526737036,713,wet_sev_z,b15
Wetland,7,1.46751518690355,2.96788457962741,3.37156221931618,0.10742690490365,985,wet_sev_z,b15
Wetland,8,1.66804182934927,3.31400413086321,4.19740269092836,0.152961857382251,753,wet_sev_z,b15
Wetland,9,1.87684779968603,3.631967648146,4.03171088117258,0.159742201207845,637,wet_sev_z,b15
Wetland,10,2.09569591719626,4.82049979588224,5.09826874132253,0.220417378755555,535,wet_sev_z,b15
Wetland,11,2.29275499977579,5.01015003487668,5.40921316982053,0.256133667092586,446,wet_sev_z,b15
Wetland,12,2.50603328029851,4.32092113840298,5.34171873544354,0.291849271302783,335,wet_sev_z,b15
Wetland,13,2.7127278937931,4.27474020041379,4.44086847066368,0.260776775817905,290,wet_sev_z,b15
Wetland,14,2.92447191428571,4.6162595354898,4.48237955403406,0.32016996814529,196,wet_sev_z,b15
Wetland,15,3.12844754724409,4.93019964566929,5.24985372147526,0.465849187323348,127,wet_sev_z,b15
Non-wetland,1,0.211423864918033,1.66766444468306,1.95335628265438,0.144396251389087,183,wet_sev_z,b15
Non-wetland,2,0.422850089949239,1.90782336293401,2.65295239281016,0.18901503174609,197,wet_sev_z,b15
Non-wetland,3,0.642747719488372,2.05007719005116,2.25515986735429,0.153800626413661,215,wet_sev_z,b15
Non-wetland,4,0.835269003986928,1.8082978344488,2.11814602565971,0.0988665898264794,459,wet_sev_z,b15
Non-wetland,5,1.05037871679092,1.41987380950729,1.68094438092865,0.0676722726518031,617,wet_sev_z,b15
Non-wetland,6,1.26511181455882,1.57735570834559,2.11018796507544,0.0809220144549971,680,wet_sev_z,b15
Non-wetland,7,1.46556229021615,1.80285742469738,2.66323236526545,0.0898285982026861,879,wet_sev_z,b15
Non-wetland,8,1.67359401204517,1.72069390867252,2.62734053238749,0.0930651764513041,797,wet_sev_z,b15
Non-wetland,9,1.87930076091794,1.75020203170515,2.50719334801681,0.0935025341920389,719,wet_sev_z,b15
Non-wetland,10,2.08874634976303,1.84275914921327,2.43987251795031,0.0969762263325162,633,wet_sev_z,b15
Non-wetland,11,2.29381612489712,1.66811610602263,2.18323265529744,0.0990334443566734,486,wet_sev_z,b15
Non-wetland,12,2.50420067402597,1.91588993987338,3.06888024671141,0.174865681000414,308,wet_sev_z,b15
Non-wetland,13,2.71678532444444,2.07282872577778,2.4657627268502,0.150061540772367,270,wet_sev_z,b15
Non-wetland,14,2.9163397117284,2.47559149203704,2.80185452238131,0.220134481408224,162,wet_sev_z,b15
Non-wetland,15,3.13795094081633,2.65359265877551,3.26855845832364,0.330174264369328,98,wet_sev_z,b15
Wetland,1,818.360738684211,4.6242445668386,5.09369616227252,0.150862260268396,1140,ppt,b16
Wetland,2,882.36793997249,4.32245529327876,4.66455407262472,0.099880865982793,2181,ppt,b16
Wetland,3,960.979914282536,4.19020280662403,4.78787013279303,0.159684409310184,899,ppt,b16
Wetland,4,1033.00630743662,3.26865281455211,3.86013830384289,0.204874868885452,355,ppt,b16
Wetland,5,1125.86813087558,1.84916907640553,2.75571948791015,0.18707042829661,217,ppt,b16
Wetland,6,1195.58127329094,1.57246462151033,2.36829464708092,0.0944300915314231,629,ppt,b16
Wetland,7,1259.90079293982,1.74566734229398,2.3126945594534,0.0786794666884939,864,ppt,b16
Wetland,8,1338.97988830846,2.72724154173632,2.86298225250081,0.142792576299001,402,ppt,b16
Wetland,9,1410.39286666667,1.72918470571429,1.47950344775949,0.228292338269754,42,ppt,b16
Wetland,10,1489.06152222222,1.69276090977778,1.88131654900362,0.443430563119645,18,ppt,b16
Wetland,11,1580.22208461538,1.82167833076923,1.29576324013662,0.359380061782612,13,ppt,b16
Wetland,12,1644.71140666667,1.920707082,2.1653188645349,0.559082926771494,15,ppt,b16
Wetland,13,1729.66564444444,0.647306407888889,0.39488725863556,0.131629086211853,9,ppt,b16
Wetland,14,1794.1761625,0.76136362125,0.432738052645553,0.152996005751566,8,ppt,b16
Wetland,15,1874.70280588235,1.28877005411765,1.13446456863354,0.275148073235109,17,ppt,b16
Non-wetland,1,817.991972469945,2.58028662851913,2.94867150075877,0.097480072893653,915,ppt,b16
Non-wetland,2,885.2291225,1.98953924904642,2.71510431751052,0.0642100137803038,1788,ppt,b16
Non-wetland,3,959.339922977883,1.56737092899289,2.10434463793767,0.0591425457933646,1266,ppt,b16
Non-wetland,4,1037.74082122685,1.56996657347222,2.05737701123697,0.0989855976051843,432,ppt,b16
Non-wetland,5,1123.26838901099,1.36781847691209,2.18091725709036,0.131995117046361,273,ppt,b16
Non-wetland,6,1197.34058212291,1.15148672897067,1.81361505667932,0.0677779769052708,716,ppt,b16
Non-wetland,7,1261.78764963325,1.41102624372494,1.89630184766126,0.0663026392568564,818,ppt,b16
Non-wetland,8,1339.74624174757,2.03213938973544,2.10261899977112,0.10358860306495,412,ppt,b16
Non-wetland,9,1417.56095689655,2.04124870034483,2.37321768115094,0.311618748111552,58,ppt,b16
Non-wetland,10,1500.18854,0.9417613606,0.904411483143619,0.202232555594054,20,ppt,b16
Non-wetland,11,1563.00718888889,0.651178457777778,0.56750554448314,0.189168514827713,9,ppt,b16
Non-wetland,12,1644.36479,0.8737012971,0.906832408717493,0.286765586760401,10,ppt,b16
Non-wetland,13,1731.23384285714,1.74675323721429,3.94396548438047,1.05406911341526,14,ppt,b16
Non-wetland,14,1792.73349333333,1.20404040473333,0.980725082598027,0.253222127474003,15,ppt,b16
Non-wetland,15,1880.30567692308,0.840792543846154,0.58611283295758,0.162558451725847,13,ppt,b16
Wetland,1,0.220042772966292,2.05189109798876,2.21598115887894,0.234893533054572,89,wet_sev_z,b16
Wetland,2,0.429365471428571,3.09641634761607,3.78144690810202,0.357313146958288,112,wet_sev_z,b16
Wetland,3,0.66279535133758,2.65818117499045,3.06063267911936,0.172721494431104,314,wet_sev_z,b16
Wetland,4,0.856529869830509,2.24852001806441,3.10717943934485,0.127920553127133,590,wet_sev_z,b16
Wetland,5,1.06112443894882,2.69463096645782,3.81583084879709,0.141912276229784,723,wet_sev_z,b16
Wetland,6,1.27112222274939,3.11453625117518,3.98730390042963,0.139073193958564,822,wet_sev_z,b16
Wetland,7,1.47318726680942,2.96878461009529,3.52991951248684,0.115502494780269,934,wet_sev_z,b16
Wetland,8,1.68165955012987,3.27079934653247,3.85970658008831,0.139094170120565,770,wet_sev_z,b16
Wetland,9,1.88736015363924,3.6036670269731,4.25137604152472,0.169110658880259,632,wet_sev_z,b16
Wetland,10,2.10096629783784,4.55623337105766,4.9862980888605,0.211656566252481,555,wet_sev_z,b16
Wetland,11,2.30281645851319,4.629976882753,5.17022894970045,0.253187200969128,417,wet_sev_z,b16
Wetland,12,2.51759061410256,4.15176799336539,4.88281622419232,0.27643503363008,312,wet_sev_z,b16
Wetland,13,2.7175612723127,4.89601843143323,5.64978673889695,0.322450360773434,307,wet_sev_z,b16
Wetland,14,2.92138923872832,4.83933492708671,4.37973956225998,0.33298543280142,173,wet_sev_z,b16
Wetland,15,3.14672794895833,5.94610166809375,5.88260120794281,0.600390471655827,96,wet_sev_z,b16
Non-wetland,1,0.223040860288344,1.81021691519018,2.22424522561644,0.17421633162999,163,wet_sev_z,b16
Non-wetland,2,0.429903118248588,2.02308901706215,2.42249230950824,0.182085672230927,177,wet_sev_z,b16
Non-wetland,3,0.652572935894737,2.0171634889193,2.53646158441559,0.150247017300763,285,wet_sev_z,b16
Non-wetland,4,0.857008452019608,1.88820370010784,2.25018079746545,0.0996396804695943,510,wet_sev_z,b16
Non-wetland,5,1.06469622243781,1.32643891391708,1.69110860705221,0.0688672662899112,603,wet_sev_z,b16
Non-wetland,6,1.27243830943953,1.68568338566372,2.40557001330694,0.0923853597894392,678,wet_sev_z,b16
Non-wetland,7,1.47550144780793,1.70798053437265,2.48263230779937,0.080210209053839,958,wet_sev_z,b16
Non-wetland,8,1.68571432569522,1.68408938150946,2.30543574913325,0.0768905871697418,899,wet_sev_z,b16
Non-wetland,9,1.88911353073395,1.76711661223547,2.27507756833396,0.0889625728087885,654,wet_sev_z,b16
Non-wetland,10,2.0981573088748,1.75455736231062,2.24701211227769,0.0894521397918916,631,wet_sev_z,b16
Non-wetland,11,2.3014264181592,1.75345489373881,2.44600235562114,0.121995509293667,402,wet_sev_z,b16
Non-wetland,12,2.5166110724026,1.86179115269805,2.71163422951243,0.154509699971462,308,wet_sev_z,b16
Non-wetland,13,2.72683817300885,1.84150328483628,2.56206545853591,0.170426059198948,226,wet_sev_z,b16
Non-wetland,14,2.92903652290076,2.19825508152672,3.05290606658558,0.266733641498091,131,wet_sev_z,b16
Non-wetland,15,3.14601219175258,2.23605420587629,2.78406635786108,0.282679109993177,97,wet_sev_z,b16
Wetland,1,821.001575876106,4.31377158689115,4.64606587785172,0.138212124198713,1130,ppt,b17
Wetland,2,885.648529203936,4.45094919976745,4.79422499880084,0.101387056002397,2236,ppt,b17
Wetland,3,965.967566349024,4.21744389079334,4.75332018995588,0.161060110393184,871,ppt,b17
Wetland,4,1038.58265915916,3.09645969089189,3.52742817980728,0.193301873517565,333,ppt,b17
Wetland,5,1140.09741857143,1.53830338823571,2.33732713058222,0.139682012792266,280,ppt,b17
Wetland,6,1213.37394204672,1.40302093746385,1.94474139533694,0.064860756946698,899,ppt,b17
Wetland,7,1275.57157266187,1.96291893675396,2.68270420707808,0.10176077082387,695,ppt,b17
Wetland,8,1348.09604215686,2.63100870778758,2.83816652182389,0.162247180963878,306,ppt,b17
Wetland,9,1431.441015,1.8230303131,2.27690855073539,0.509132229799486,20,ppt,b17
Wetland,10,1518.142125,1.9268939523,2.26153757942222,0.505695176125842,20,ppt,b17
Wetland,11,1607.79789090909,2.20454542454545,3.79793352501828,1.14512004374523,11,ppt,b17
Wetland,12,1671.34071111111,1.82643096,2.41544605499661,0.569326095026131,18,ppt,b17
Wetland,13,1759.86396428571,1.28045763857143,1.0435780943793,0.278907977536412,14,ppt,b17
Wetland,14,1844.79474285714,1.29175686571429,1.8131835946555,0.484593699322863,14,ppt,b17
Wetland,15,1920.41967857143,1.2738095375,2.1764877411943,0.581690816718757,14,ppt,b17
Non-wetland,1,820.573933353973,2.73839717942518,2.99710942095972,0.0962810261532151,969,ppt,b17
Non-wetland,2,889.556360876697,2.16698732301188,3.03500598653596,0.0721802566131831,1768,ppt,b17
Non-wetland,3,963.981115279806,1.54457043657097,1.99123857001062,0.0567076640209849,1233,ppt,b17
Non-wetland,4,1044.36054203883,1.56022373622087,1.96968706132754,0.0970395165173705,412,ppt,b17
Non-wetland,5,1135.07705364078,1.25454685519417,1.8773728943842,0.0924915239434395,412,ppt,b17
Non-wetland,6,1211.79687362637,1.02407223278144,1.13643457310116,0.0397102376969496,819,ppt,b17
Non-wetland,7,1277.29806881868,1.44206849900824,1.7352918562768,0.0643141951336378,728,ppt,b17
Non-wetland,8,1352.23470060423,1.78718379822961,1.95305061184191,0.107349370227617,331,ppt,b17
Non-wetland,9,1432.00683653846,1.31032091490385,1.18782154594669,0.164721211154297,52,ppt,b17
Non-wetland,10,1508.82772857143,1.61688313107143,2.13570375371399,0.570790837574629,14,ppt,b17
Non-wetland,11,1611.17623333333,0.509259260222222,0.413985478209333,0.137995159403111,9,ppt,b17
Non-wetland,12,1670.64046666667,1.223232313,2.06590077695903,0.533413286938619,15,ppt,b17
Non-wetland,13,1748.94505454545,0.8466253475,0.691589734259478,0.147447426768307,22,ppt,b17
Non-wetland,14,1838.63075833333,0.58560606,0.408630743080269,0.117961534758275,12,ppt,b17
Non-wetland,15,1910.94948421053,0.666002134210526,0.586465897774213,0.134544504327929,19,ppt,b17
Wetland,1,0.235981734375,2.60751923295536,2.99202135913861,0.282719444059794,112,wet_sev_z,b17
Wetland,2,0.442587546060606,3.73245040104545,4.57344431039722,0.398067232598935,132,wet_sev_z,b17
Wetland,3,0.678125337009967,2.30682160500997,2.55161051864892,0.147072385266257,301,wet_sev_z,b17
Wetland,4,0.862907050577558,2.0373701620495,2.80356312732316,0.113886967071692,606,wet_sev_z,b17
Wetland,5,1.07075751926797,2.29832369447974,2.88239676539006,0.104213274988513,765,wet_sev_z,b17
Wetland,6,1.27981732374194,2.89460421347484,3.83131986404421,0.137625072268569,775,wet_sev_z,b17
Wetland,7,1.48005204892009,3.08304660467818,3.49757159054559,0.114937333996449,926,wet_sev_z,b17
Wetland,8,1.69069986689281,3.39209357165943,4.2116603289255,0.155138502159958,737,wet_sev_z,b17
Wetland,9,1.88965772512733,3.68523364801358,4.35798460791032,0.179567627483462,589,wet_sev_z,b17
Wetland,10,2.10198213874346,4.55696218476789,4.72766514179625,0.197501044656505,573,wet_sev_z,b17
Wetland,11,2.30335973302961,4.40454302069704,5.04371338802003,0.240723306131785,439,wet_sev_z,b17
Wetland,12,2.52541945771605,4.44358089012346,5.10769214854814,0.283760674919341,324,wet_sev_z,b17
Wetland,13,2.72255839127726,5.08732824151714,5.87319627363786,0.327809849470998,321,wet_sev_z,b17
Wetland,14,2.92663511055556,4.71689181005556,5.42572892136961,0.404409956522302,180,wet_sev_z,b17
Wetland,15,3.12752417837838,5.84590500855856,5.29475937163658,0.502556319317433,111,wet_sev_z,b17
Non-wetland,1,0.243544325764706,1.49970493617647,2.11667554315086,0.16234160343462,170,wet_sev_z,b17
Non-wetland,2,0.442983242178771,2.1733208192067,3.01149610729806,0.225089787228042,179,wet_sev_z,b17
Non-wetland,3,0.668301130671378,1.92222141779505,2.19681664731632,0.130587194945898,283,wet_sev_z,b17
Non-wetland,4,0.857548337180527,1.54275587675456,2.01591575425449,0.0907922793432328,493,wet_sev_z,b17
Non-wetland,5,1.06878162661069,1.47635501313435,1.84742381658547,0.0721848217122504,655,wet_sev_z,b17
Non-wetland,6,1.2812250039031,1.41167701741184,1.76872494242979,0.0648882248593797,743,wet_sev_z,b17
Non-wetland,7,1.48294083532441,1.88504067102678,2.62814284137187,0.0843411174538357,971,wet_sev_z,b17
Non-wetland,8,1.69035085721393,1.7353878010908,2.34912520468176,0.0828472582112607,804,wet_sev_z,b17
Non-wetland,9,1.89139434837758,1.86176923777286,2.69008502988868,0.103312093173627,678,wet_sev_z,b17
Non-wetland,10,2.10150528576159,1.83977062071358,2.54566753424348,0.103581742961789,604,wet_sev_z,b17
Non-wetland,11,2.30027808633094,1.82632675319424,2.60763900047036,0.127696631249817,417,wet_sev_z,b17
Non-wetland,12,2.51528936056338,2.04354088872535,2.95109130141135,0.175115051408521,284,wet_sev_z,b17
Non-wetland,13,2.71725012672065,1.94003858726316,2.28516560031331,0.145401605235575,247,wet_sev_z,b17
Non-wetland,14,2.92282290529801,2.45126597759603,2.77198855744538,0.225581229589477,151,wet_sev_z,b17
Non-wetland,15,3.14421168584906,1.88994561245283,1.89799324641699,0.184349400709439,106,wet_sev_z,b17
Wetland,1,824.247469053302,4.30495704220048,4.48442999868703,0.12648517043431,1257,ppt,b18
Wetland,2,887.190327283105,4.42205519857533,4.63884874598678,0.099126130822995,2190,ppt,b18
Wetland,3,966.369917356181,4.15838342723378,4.48579096559888,0.156937960233847,817,ppt,b18
Wetland,4,1038.93025891061,3.42817874858101,4.83975163209368,0.255788821877805,358,ppt,b18
Wetland,5,1133.71556061776,2.12662888774904,3.56185018966487,0.221322601888339,259,ppt,b18
Wetland,6,1206.61831314363,1.46654877156233,2.3433986517667,0.0862616964387781,738,ppt,b18
Wetland,7,1267.34931858065,1.76462271064,2.3392800949615,0.0840294215961565,775,ppt,b18
Wetland,8,1339.75382391931,2.69574921426801,2.87126528803919,0.154137596697102,347,ppt,b18
Wetland,9,1421.85108709677,2.24418380116129,2.45346324136698,0.440655006477306,31,ppt,b18
Wetland,10,1506.07385833333,1.5983585925,1.76934592032326,0.510766171694099,12,ppt,b18
Wetland,11,1587.51492105263,1.29346092347368,1.25397646627146,0.28768193126608,19,ppt,b18
Wetland,12,1664.235675,1.99268597375,2.79699969764919,0.625428145698995,20,ppt,b18
Wetland,13,1736.29138125,2.223578074375,3.02961802450932,0.757404506127331,16,ppt,b18
Wetland,14,1812.12443333333,2.01543848833333,2.57802602428222,0.7442120095486,12,ppt,b18
Wetland,15,1892.21720952381,0.77807838952381,0.746432971530836,0.162885028250042,21,ppt,b18
